"drug1_id","drug2_id","condition_id"
"DB12141","DB11800","D004938"
"DB12141","DB11800","D001943"
"DB12141","DB11800","D003110"
"DB12141","DB11800","D010051"
"DB12141","DB04868","D001749"
"DB12141","DB06137","D008545"
"DB01254","DB12141","D016889"
"DB12141","DB00367","D016889"
"DB12141","DB11800","D004938"
"DB12141","DB14723","D006528"
"DB11800","DB00361","D016889"
"DB01259","DB11800","D001943"
"DB11800","DB12010","D004938"
"DB12141","DB09074","D016889"
"DB12267","DB12141","D008545"
"DB12141","DB15035","D008545"
"DB01254","DB12141","D008545"
"DB12141","DB08895","D008545"
"DB12267","DB12141","D005910"
"DB12141","DB01204","D006528"
"DB08908","DB12141","D004938"
"DB08912","DB08828","D008545"
"DB09074","DB09073","D000077195"
"DB11730","DB15133","D006528"
"DB11730","DB15133","D002294"
"DB08912","DB15133","D002292"
"DB12001","DB09074","D008545"
"DB12001","DB09074","D000077195"
"DB13874","DB09074","D003110"
"DB14568","DB09074","D003110"
"DB14723","DB04868","D001943"
"DB04868","DB11942","D016889"
"DB04868","DB11652","D001943"
"DB11967","DB04868","D010673"
"DB04868","DB00367","D001943"
"DB04868","DB01204","D016889"
"DB04868","DB11942","D002289"
"DB04868","DB08877","D004938"
"DB12267","DB09074","D008545"
"DB12001","DB09074","D005909"
"DB15133","DB08828","D006528"
"DB12001","DB08911","D000077192"
"DB12001","DB00997","D002292"
"DB01254","DB09074","D008545"
"DB15133","DB08828","D008545"
"DB15133","DB08828","D001749"
"DB15133","DB01030","D005909"
"DB11730","DB15133","D004938"
"DB15133","DB08828","D011471"
"DB15133","DB08828","D010051"
"DB04868","DB11652","D018281"
"DB15133","DB08828","D002292"
"DB15133","DB01030","D005909"
"DB09074","DB15133","D002292"
"DB15133","DB08828","D000077192"
"DB15133","DB08828","D001943"
"DB08912","DB15133","D000077192"
"DB04868","DB08877","D001943"
"DB15133","DB01204","D006528"
"DB04868","DB00367","D016889"
"DB12267","DB14568","D001749"
"DB11967","DB15133","D000077192"
"DB15133","DB08828","D005909"
"DB01590","DB09074","D005909"
"DB11901","DB09074","D001943"
"DB11901","DB09074","D011471"
"DB09074","DB09073","D008654"
"DB09074","DB09073","D000077195"
"DB12267","DB00367","D016889"
"DB15133","DB08828","D002289"
"DB15133","DB00361","D000077195"
"DB08908","DB04868","D002289"
"DB04868","DB12010","D001943"
"DB04868","DB00262","D002294"
"DB04868","DB12010","D008654"
"DB04868","DB11652","D001749"
"DB04868","DB12887","D001943"
"DB04868","DB12010","D001749"
"DB04868","DB11942","D004938"
"DB14723","DB04868","D002294"
"DB08877","DB15133","D002292"
"DB14723","DB04868","D006528"
"DB04868","DB01204","D005909"
"DB04868","DB12010","D005909"
"DB04868","DB00262","D004938"
"DB11730","DB15133","D011471"
"DB11730","DB15133","D005910"
"DB08899","DB12010","D005909"
"DB08916","DB05015","D001749"
"DB04868","DB12010","D002289"
"DB04868","DB11652","D000077192"
"DB11967","DB04868","D006528"
"DB04868","DB12010","D006528"
"DB01005","DB04868","D021441"
"DB05015","DB04868","D001749"
"DB04868","DB01204","D006528"
"DB11967","DB04868","D001749"
"DB04868","DB01204","D002294"
"DB04868","DB11942","D001943"
"DB04868","DB00262","D000077195"
"DB11967","DB12267","D005910"
"DB11967","DB08875","D010673"
"DB12267","DB12147","D002294"
"DB12267","DB11942","D002289"
"DB04868","DB12010","D000077192"
"DB09074","DB09073","D000077192"
"DB09074","DB12010","D006528"
"DB09074","DB09073","D001749"
"DB08899","DB12010","D006528"
"DB08916","DB11652","D021441"
"DB09074","DB12010","D010051"
"DB09074","DB12010","D002289"
"DB09074","DB09073","D021441"
"DB09074","DB12010","D005910"
"DB12267","DB08877","D004938"
"DB09074","DB09073","D002289"
"DB12267","DB08865","D000077192"
"DB12267","DB08895","D000077192"
"DB12267","DB13874","D001943"
"DB12267","DB08908","D002294"
"DB09074","DB12010","D001943"
"DB08912","DB09074","D011471"
"DB12141","DB09074","D001943"
"DB09074","DB12010","D002294"
"DB09074","DB12010","D001749"
"DB09074","DB12010","D004938"
"DB09074","DB12010","D000077192"
"DB01254","DB04868","D001943"
"DB11967","DB04868","D002289"
"DB12267","DB11652","D001749"
"DB11730","DB15133","D000077195"
"DB12001","DB12267","D005909"
"DB12001","DB14723","D005909"
"DB12001","DB08911","D005909"
"DB09074","DB00367","D001943"
"DB09074","DB12887","D001943"
"DB09074","DB11942","D004938"
"DB08908","DB09074","D002289"
"DB09074","DB00367","D016889"
"DB09074","DB12010","D011471"
"DB12267","DB06137","D003110"
"DB09074","DB11942","D016889"
"DB09074","DB08877","D004938"
"DB09074","DB12010","D002292"
"DB09074","DB09073","D004938"
"DB09073","DB11730","D000077195"
"DB12147","DB09073","D000077195"
"DB11963","DB11730","D000077195"
"DB09074","DB11730","D004938"
"DB05015","DB11730","D016889"
"DB14723","DB11730","D001943"
"DB05015","DB11730","D002289"
"DB08877","DB06137","D001749"
"DB11967","DB11730","D002289"
"DB11967","DB11730","D000077192"
"DB12001","DB11730","D000077192"
"DB12483","DB11730","D002289"
"DB08899","DB11652","D016889"
"DB12001","DB11730","D002289"
"DB12483","DB11730","D001943"
"DB14723","DB11730","D006528"
"DB08912","DB11730","D008545"
"DB12001","DB11730","D021441"
"DB05015","DB11730","D000077195"
"DB11963","DB11730","D002289"
"DB08899","DB11652","D000077195"
"DB12483","DB11652","D000077195"
"DB12001","DB11652","D004938"
"DB12483","DB11652","D001943"
"DB05015","DB11652","D016889"
"DB08877","DB00361","D001943"
"DB08877","DB00361","D010051"
"DB08916","DB08877","D000077195"
"DB12001","DB11730","D001749"
"DB12001","DB11730","D000077195"
"DB14723","DB08828","D005909"
"DB14723","DB01030","D005909"
"DB14723","DB08828","D005910"
"DB08911","DB08828","D002292"
"DB08828","DB00367","D016889"
"DB08875","DB08828","D001943"
"DB08912","DB08828","D016889"
"DB11901","DB01030","D005909"
"DB01590","DB01030","D006528"
"DB14568","DB08828","D005910"
"DB08912","DB08828","D005909"
"DB01254","DB08828","D001943"
"DB15133","DB08828","D000077192"
"DB08865","DB08828","D000077192"
"DB01590","DB01030","D001943"
"DB14723","DB01030","D005910"
"DB11901","DB01030","D005910"
"DB11967","DB11730","D010051"
"DB08877","DB00361","D004938"
"DB09074","DB11730","D010051"
"DB09073","DB08877","D002289"
"DB09073","DB08877","D000077192"
"DB09073","DB08877","D008545"
"DB09073","DB08877","D001749"
"DB09073","DB08877","D004938"
"DB09074","DB11652","D001943"
"DB11967","DB01030","D005910"
"DB08912","DB08828","D001943"
"DB08912","DB08828","D005910"
"DB06616","DB09073","D002289"
"DB08828","DB12010","D010051"
"DB14568","DB11730","D005909"
"DB12001","DB11730","D021441"
"DB08908","DB11730","D000077195"
"DB14568","DB11730","D005910"
"DB11730","DB01041","D000077195"
"DB08912","DB11730","D016889"
"DB11730","DB01041","D011471"
"DB08912","DB11730","D000077192"
"DB14723","DB11730","D004938"
"DB11730","DB15133","D002292"
"DB09073","DB11730","D001749"
"DB14723","DB11730","D001749"
"DB08912","DB11730","D008545"
"DB11967","DB11730","D002289"
"DB08916","DB11730","D005910"
"DB11730","DB01030","D004938"
"DB11967","DB11730","D001943"
"DB11730","DB01204","D016889"
"DB05015","DB11730","D018268"
"DB05015","DB11730","D004938"
"DB09073","DB11730","D004938"
"DB08916","DB11730","D004938"
"DB12001","DB11730","D005909"
"DB12001","DB11730","D002289"
"DB09074","DB08895","D000098943"
"DB01590","DB09074","D005909"
"DB11730","DB00683","D010051"
"DB12001","DB11730","D000077195"
"DB11730","DB01041","D002289"
"DB11967","DB11730","D008545"
"DB09073","DB06287","D008654"
"DB01590","DB11730","D006528"
"DB12001","DB14723","D001749"
"DB12001","DB11730","D004938"
"DB08899","DB11730","D001943"
"DB12001","DB11730","D018281"
"DB12147","DB11730","D001749"
"DB05015","DB11730","D004938"
"DB09074","DB11730","D001749"
"DB01590","DB11730","D002289"
"DB01590","DB08877","D001943"
"DB01590","DB08877","D005909"
"DB08912","DB11730","D000077195"
"DB14723","DB11730","D002289"
"DB14568","DB00293","D005910"
"DB11730","DB01041","D005909"
"DB11730","DB01041","D021441"
"DB11730","DB01041","D005910"
"DB09073","DB11730","D018281"
"DB09073","DB11730","D002289"
"DB08908","DB11730","D002289"
"DB11730","DB00398","D002289"
"DB11730","DB08828","D000077192"
"DB11730","DB00398","D000077195"
"DB11730","DB01041","D004938"
"DB11730","DB01204","D002294"
"DB11730","DB15133","D018190"
"DB09073","DB11730","D021441"
"DB15133","DB01030","D001943"
"DB12267","DB08828","D008545"
"DB14568","DB01030","D005909"
"DB11800","DB00683","D011471"
"DB11967","DB01030","D002289"
"DB08911","DB00762","D008545"
"DB08912","DB00762","D001943"
"DB11689","DB12010","D000077195"
"DB11942","DB11689","D004938"
"DB11942","DB11689","D016889"
"DB01590","DB09074","D002292"
"DB04868","DB11800","D001943"
"DB08899","DB14723","D005909"
"DB09073","DB11652","D001943"
"DB11967","DB00727","D000077195"
"DB08899","DB08877","D008545"
"DB09073","DB00997","D001943"
"DB11689","DB12010","D004938"
"DB01254","DB00377","D016889"
"DB08877","DB11800","D003110"
"DB01254","DB11800","D008545"
"DB11942","DB11800","D004938"
"DB08877","DB11800","D004938"
"DB12267","DB00377","D005910"
"DB12141","DB11800","D005909"
"DB12141","DB11800","D000077192"
"DB08899","DB11800","D002289"
"DB08911","DB00377","D008545"
"DB12267","DB00377","D008545"
"DB14723","DB00377","D005910"
"DB08908","DB09073","D002289"
"DB08865","DB09073","D002289"
"DB01254","DB09073","D000077195"
"DB04868","DB09073","D004938"
"DB12483","DB09073","D000077195"
"DB08916","DB09073","D004938"
"DB08916","DB09073","D002292"
"DB09073","DB06137","D001749"
"DB09073","DB12010","D000077195"
"DB12130","DB09073","D001943"
"DB12141","DB09073","D008654"
"DB09073","DB08911","D005909"
"DB09073","DB12010","D002292"
"DB09073","DB15133","D000077192"
"DB09073","DB11942","D002289"
"DB08912","DB09073","D002289"
"DB12130","DB09073","D002289"
"DB08908","DB09073","D021441"
"DB12141","DB09073","D021441"
"DB08899","DB12130","D000077192"
"DB12483","DB09073","D002289"
"DB11967","DB09073","D000077195"
"DB09073","DB08911","D008545"
"DB08899","DB00997","D001749"
"DB11967","DB09073","D002289"
"DB09073","DB01204","D006528"
"DB09073","DB08828","D001749"
"DB12267","DB09073","D005910"
"DB13874","DB09073","D001943"
"DB09073","DB08877","D008545"
"DB08912","DB09073","D001943"
"DB08916","DB09073","D000077192"
"DB01590","DB09073","D001749"
"DB08899","DB11942","D002289"
"DB11967","DB09073","D008654"
"DB11967","DB09073","D005910"
"DB14568","DB09073","D018281"
"DB09073","DB00727","D001749"
"DB08899","DB09073","D002289"
"DB08912","DB09073","D001749"
"DB08877","DB12010","D005909"
"DB14568","DB08877","D016889"
"DB08877","DB11652","D001943"
"DB08877","DB01204","D016889"
"DB12130","DB08877","D000077192"
"DB08916","DB08877","D002289"
"DB09074","DB08877","D001943"
"DB08877","DB12010","D002294"
"DB11963","DB08877","D001943"
"DB12001","DB14723","D008545"
"DB01254","DB14723","D000077195"
"DB12141","DB09074","D001749"
"DB08916","DB12141","D001749"
"DB08912","DB08828","D001749"
"DB08912","DB08828","D002292"
"DB08912","DB08828","D006528"
"DB08877","DB00367","D001943"
"DB08912","DB08828","D010051"
"DB08877","DB15035","D008545"
"DB01590","DB01030","D005909"
"DB14568","DB01030","D005910"
"DB01259","DB08828","D010051"
"DB08912","DB08828","D011471"
"DB08912","DB08828","D003110"
"DB08912","DB08828","D002289"
"DB08877","DB12887","D016889"
"DB14568","DB08877","D001749"
"DB11901","DB09074","D011471"
"DB08877","DB00367","D016889"
"DB14723","DB12010","D005909"
"DB14568","DB08877","D011471"
"DB15149","DB08877","D016889"
"DB08912","DB08828","D000077192"
"DB08912","DB08828","D000077195"
"DB08875","DB08877","D001943"
"DB08877","DB08828","D004938"
"DB09073","DB01204","D000077195"
"DB08912","DB08899","D002289"
"DB08899","DB12010","D012509"
"DB08908","DB09073","D000077195"
"DB06616","DB08899","D002289"
"DB08916","DB09073","D001749"
"DB08899","DB12887","D001943"
"DB08899","DB12130","D002289"
"DB09073","DB00262","D000077195"
"DB09073","DB11652","D001749"
"DB09073","DB08828","D005909"
"DB14568","DB09073","D001749"
"DB12130","DB09073","D000077195"
"DB08899","DB08911","D005909"
"DB09074","DB08877","D004938"
"DB09073","DB06137","D004938"
"DB09073","DB08877","D004938"
"DB09073","DB15035","D018190"
"DB12130","DB09073","D001749"
"DB09073","DB01204","D001749"
"DB09074","DB09073","D006528"
"DB09073","DB08895","D008545"
"DB09073","DB15133","D004938"
"DB01254","DB09073","D008545"
"DB12267","DB09073","D008545"
"DB08899","DB14723","D001943"
"DB01254","DB14723","D001749"
"DB04868","DB09073","D008545"
"DB11730","DB12325","D001749"
"DB11967","DB15157","D001943"
"DB12001","DB15157","D018268"
"DB11730","DB12561","D002289"
"DB11730","DB14935","D000077192"
"DB11967","DB15157","D002289"
"DB08916","DB15157","D000077192"
"DB11730","DB12561","D000077195"
"DB11967","DB15157","D005909"
"DB08916","DB15157","D005910"
"DB09073","DB15157","D005910"
"DB00398","DB15157","D000077192"
"DB00398","DB15157","D010673"
"DB00398","DB15157","D018281"
"DB11730","DB11870","D011471"
"DB14723","DB15157","D005910"
"DB11730","DB12504","D018268"
"DB08899","DB15157","D005910"
"DB13874","DB15157","D005910"
"DB14568","DB15157","D005910"
"DB11967","DB15157","D000077192"
"DB11730","DB14935","D001943"
"DB11730","DB14935","D001749"
"DB11967","DB15157","D008545"
"DB11967","DB15157","D006528"
"DB08916","DB15157","D005909"
"DB14568","DB15157","D005909"
"DB08899","DB15157","D005909"
"DB14723","DB15157","D005909"
"DB11730","DB14935","D000077195"
"DB00398","DB15157","D005910"
"DB11730","DB14935","D004938"
"DB11967","DB15189","D000077192"
"DB12267","DB15189","D006528"
"DB11967","DB15189","D002289"
"DB11967","DB15189","D005909"
"DB11730","DB11870","D010051"
"DB00398","DB15157","D004938"
"DB11730","DB12325","D004938"
"DB09073","DB15157","D002292"
"DB09073","DB15157","D005909"
"DB11730","DB11870","D001749"
"DB00398","DB15157","D006528"
"DB11730","DB14935","D021441"
"DB14723","DB15157","D002289"
"DB11730","DB14935","D002289"
"DB00398","DB15157","D001749"
"DB01254","DB15189","D018268"
"DB01254","DB15189","D016889"
"DB12267","DB15189","D005909"
"DB14723","DB15189","D005909"
"DB12267","DB15189","D001943"
"DB14568","DB15189","D005909"
"DB12267","DB15189","D001749"
"DB12267","DB15189","D002294"
"DB12267","DB15189","D008545"
"DB12267","DB15189","D002292"
"DB12267","DB15189","D000077192"
"DB14723","DB15189","D005910"
"DB12267","DB15189","D005910"
"DB14568","DB15189","D005910"
"DB12267","DB15189","D016889"
"DB00398","DB15157","D001943"
"DB08912","DB14935","D008545"
"DB08912","DB14935","D000077192"
"DB12001","DB12854","D006528"
"DB12001","DB14935","D005910"
"DB12001","DB06309","D001943"
"DB11730","DB15189","D000077195"
"DB12001","DB12325","D001943"
"DB11730","DB12854","D001943"
"DB11730","DB15189","D004938"
"DB12001","DB15189","D000077195"
"DB12001","DB12854","D001943"
"DB11730","DB15157","D001943"
"DB11730","DB11794","D000077195"
"DB11730","DB12325","D001943"
"DB11730","DB11794","D006528"
"DB12001","DB14935","D000077195"
"DB11730","DB15266","D001749"
"DB11730","DB12021","D000077195"
"DB12001","DB11794","D006528"
"DB11730","DB14935","D005910"
"DB12001","DB12854","D005910"
"DB12001","DB06309","D005910"
"DB12001","DB11794","D003110"
"DB12001","DB15157","D018268"
"DB12001","DB15157","D016889"
"DB12001","DB11794","D000077195"
"DB11730","DB12854","D004938"
"DB11730","DB12854","D011471"
"DB11730","DB15189","D002289"
"DB11730","DB12325","D004938"
"DB12001","DB11794","D016889"
"DB12001","DB11794","D005909"
"DB12001","DB12325","D010051"
"DB11730","DB14935","D002289"
"DB08912","DB12021","D008545"
"DB11730","DB12561","D004938"
"DB08912","DB12021","D013964"
"DB05294","DB14935","D001749"
"DB05294","DB14935","D016889"
"DB05294","DB14935","C536905"
"DB05294","DB14935","D002292"
"DB11730","DB12561","D000077195"
"DB11730","DB12854","D001749"
"DB11730","DB12325","D000077192"
"DB05294","DB14935","D011471"
"DB05294","DB14935","D001943"
"DB08912","DB11743","D013964"
"DB08912","DB14935","D000077195"
"DB05294","DB14935","D002294"
"DB05294","DB14935","D010051"
"DB08912","DB14935","D013964"
"DB05294","DB14935","D004938"
"DB12001","DB14935","D002289"
"DB11730","DB12561","D002289"
"DB11730","DB11870","D004938"
"DB12001","DB12561","D000077195"
"DB12001","DB12561","D016889"
"DB12001","DB14935","D001943"
"DB11730","DB14935","D000077195"
"DB12001","DB14935","D010051"
"DB12001","DB12359","D001943"
"DB11730","DB12561","D000077192"
"DB12001","DB14935","D000077192"
"DB12001","DB11870","D004938"
"DB05294","DB14935","D002289"
"DB11730","DB14935","D001749"
"DB12001","DB14935","D001749"
"DB12001","DB14935","D016889"
"DB12001","DB14935","D003110"
"DB11730","DB14935","D002294"
"DB11730","DB14935","D004938"
"DB11730","DB14935","D001943"
"DB12001","DB14935","D002294"
"DB08912","DB14935","D005909"
"DB12001","DB06309","D005909"
"DB12001","DB11870","D001943"
"DB12001","DB14935","D009373"
"DB11730","DB14935","D016889"
"DB11730","DB14935","D000077192"
"DB05294","DB14935","D021441"
"DB08912","DB12561","D005909"
"DB08912","DB12561","D005910"
"DB01041","DB14935","D001943"
"DB01041","DB14935","D000077195"
"DB01041","DB14935","D001749"
"DB12141","DB14935","D002289"
"DB12141","DB14935","D001749"
"DB12141","DB14935","D016889"
"DB12141","DB12021","D002289"
"DB12141","DB12021","D002294"
"DB12141","DB12021","D004938"
"DB12141","DB12021","D021441"
"DB12141","DB12021","D001749"
"DB12141","DB12021","D001943"
"DB12141","DB12021","D016889"
"DB12141","DB12021","D008654"
"DB12141","DB12021","D000077192"
"DB07101","DB11730","D021441"
"DB08912","DB06233","D008545"
"DB12001","DB07101","D016889"
"DB15133","DB14935","D016889"
"DB15133","DB14935","D001943"
"DB15133","DB14935","D001749"
"DB15133","DB06309","D005910"
"DB15133","DB14935","D004938"
"DB15133","DB11794","D006528"
"DB15133","DB12561","D008545"
"DB15133","DB14935","D002289"
"DB01041","DB14935","D004938"
"DB01041","DB11870","D001943"
"DB01041","DB14935","D010051"
"DB05015","DB12008","D000077195"
"DB11652","DB06263","D002289"
"DB11652","DB06263","D006528"
"DB11652","DB06263","C536905"
"DB11652","DB06263","D001749"
"DB11652","DB06263","D004938"
"DB11652","DB06263","D016889"
"DB11652","DB06263","D013964"
"DB11652","DB06263","D021441"
"DB11652","DB06263","D011471"
"DB11652","DB06263","D000077192"
"DB11652","DB06263","D001943"
"DB11652","DB06263","D002294"
"DB14568","DB06263","D000077192"
"DB11652","DB06263","D010051"
"DB11652","DB06263","D002292"
"DB01041","DB14935","D002289"
"DB01041","DB15189","D002289"
"DB01041","DB15189","D004938"
"DB01041","DB11870","D010051"
"DB11967","DB12008","D001749"
"DB11652","DB06263","D000077195"
"DB11652","DB06263","D015179"
"DB14568","DB12008","D005909"
"DB12001","DB12008","D002289"
"DB12483","DB12008","D001943"
"DB11967","DB12008","D000077195"
"DB12001","DB12008","D000077195"
"DB11967","DB12008","D008545"
"DB12008","DB15133","D000077192"
"DB08899","DB12008","D002289"
"DB12001","DB12008","D010051"
"DB08899","DB12008","D010051"
"DB11967","DB12008","D002289"
"DB07101","DB11730","D000077192"
"DB11967","DB12008","D018268"
"DB14568","DB12008","D004938"
"DB14723","DB12008","D016889"
"DB05015","DB12008","D004938"
"DB11967","DB12008","D005910"
"DB12483","DB12008","D002289"
"DB11901","DB12008","D001943"
"DB01259","DB12008","D000077195"
"DB11901","DB12008","D011471"
"DB11967","DB12008","D016889"
"DB05015","DB12008","D001943"
"DB12483","DB12008","D016889"
"DB11967","DB12008","D005909"
"DB12001","DB12008","D021441"
"DB08899","DB12008","D016889"
"DB11967","DB12008","D006528"
"DB12001","DB12008","D004938"
"DB11967","DB12008","D002292"
"DB08899","DB12008","D001943"
"DB08912","DB12008","D005910"
"DB12001","DB12008","D000077192"
"DB11967","DB12008","D010051"
"DB14723","DB12008","D001943"
"DB08912","DB12008","D000077192"
"DB12008","DB15133","D002289"
"DB01259","DB12008","D010051"
"DB11967","DB12008","D001943"
"DB08912","DB12008","D008545"
"DB12483","DB12008","D004938"
"DB08912","DB12008","D003110"
"DB07101","DB11730","D018281"
"DB11967","DB12008","D000077192"
"DB14568","DB12008","D000077195"
"DB05015","DB12008","D016889"
"DB12267","DB15189","D011471"
"DB12267","DB15189","D004938"
"DB08899","DB15189","D016889"
"DB14723","DB12008","D004938"
"DB11967","DB12008","D011471"
"DB11967","DB12008","D004938"
"DB14568","DB12008","D005910"
"DB08912","DB12008","D016889"
"DB05015","DB06263","D004938"
"DB08877","DB06263","D001943"
"DB11901","DB06263","D001943"
"DB12887","DB06263","D004938"
"DB11942","DB06263","D004938"
"DB11581","DB06263","D001943"
"DB08899","DB06263","D004938"
"DB05015","DB06263","D016889"
"DB12001","DB06263","D000077195"
"DB12001","DB06263","D004938"
"DB12483","DB06263","D016889"
"DB12483","DB06263","D001943"
"DB08912","DB06075","D004938"
"DB11730","DB04942","D001943"
"DB12147","DB06075","D016889"
"DB06616","DB12008","D011471"
"DB08912","DB12008","D000077195"
"DB01254","DB12008","D000077195"
"DB00398","DB06075","D004938"
"DB06075","DB12887","D004938"
"DB11901","DB06075","D001943"
"DB12001","DB06159","D004938"
"DB12001","DB04942","D001943"
"DB11730","DB06159","D004938"
"DB12001","DB13930","D005910"
"DB12001","DB12442","D001943"
"DB12001","DB06159","D003110"
"DB11730","DB12442","D004938"
"DB08912","DB12008","D001749"
"DB07101","DB11730","D016889"
"DB05294","DB07101","D000077192"
"DB12001","DB07101","D003110"
"DB07101","DB11730","D000077192"
"DB12001","DB07101","D009373"
"DB07101","DB11730","D008545"
"DB12001","DB07101","D001749"
"DB12001","DB07101","D021441"
"DB12001","DB13930","D002289"
"DB08912","DB07101","D000077192"
"DB08912","DB07101","D003110"
"DB08912","DB07101","D021441"
"DB08912","DB05465","D000077192"
"DB07101","DB11730","D004938"
"DB12147","DB12008","D016889"
"DB00398","DB06075","D006528"
"DB06616","DB12008","D005910"
"DB08912","DB12008","D001943"
"DB01254","DB12008","D001943"
"DB08912","DB12008","D002289"
"DB12008","DB11942","D016889"
"DB12008","DB12887","D004938"
"DB06616","DB12008","D005909"
"DB12008","DB08877","D004938"
"DB08912","DB12008","D011471"
"DB12008","DB08877","D001943"
"DB12001","DB07101","D000077192"
"DB12008","DB11942","D004938"
"DB00398","DB06075","D001943"
"DB12008","DB11942","D001943"
"DB01041","DB06159","D000077192"
"DB12141","DB07101","D003110"
"DB12141","DB07101","D021441"
"DB12141","DB07101","D016889"
"DB01041","DB06159","D004938"
"DB12008","DB11942","D009373"
"DB12001","DB12008","D001749"
"DB06287","DB07101","D003110"
"DB06159","DB15133","D004938"
"DB15133","DB06061","D005910"
"DB08828","DB00683","D002289"
"DB11942","DB08828","D016889"
"DB00398","DB08828","D000077195"
"DB01590","DB06813","D005909"
"DB08912","DB01590","D013964"
"DB08912","DB01590","D001749"
"DB08912","DB01590","D008545"
"DB01590","DB06813","D002294"
"DB01590","DB08877","D001943"
"DB11730","DB08828","D000077195"
"DB05015","DB12147","D002289"
"DB05015","DB12887","D002289"
"DB14723","DB01262","D005910"
"DB12267","DB01262","D005910"
"DB08912","DB01262","D013964"
"DB08828","DB01262","D002292"
"DB08828","DB06137","D003110"
"DB09074","DB08828","D003110"
"DB09074","DB08828","D004938"
"DB01254","DB08828","D016889"
"DB15133","DB08828","D000077192"
"DB08877","DB08828","D004938"
"DB05294","DB08828","D008654"
"DB12001","DB09074","D001943"
"DB09074","DB09073","D001943"
"DB09074","DB09073","D002289"
"DB12483","DB00367","D016889"
"DB05015","DB04868","D004938"
"DB05015","DB06137","D003110"
"DB05015","DB12147","D000077195"
"DB05015","DB09074","D000077195"
"DB05015","DB00262","D004938"
"DB12483","DB11942","D016889"
"DB12483","DB01204","D016889"
"DB12001","DB08916","D005909"
"DB08916","DB09073","D001943"
"DB08875","DB12483","D001943"
"DB13874","DB14723","D005910"
"DB13874","DB00482","D005910"
"DB05015","DB12267","D005910"
"DB08916","DB14723","D005909"
"DB05015","DB12010","D003110"
"DB05015","DB12147","D002294"
"DB05015","DB12147","D001749"
"DB08916","DB09073","D000077192"
"DB12483","DB01204","D001943"
"DB12483","DB08899","D000077195"
"DB12483","DB08877","D001943"
"DB05015","DB12130","D000077192"
"DB05015","DB08828","D016889"
"DB05015","DB09074","D001749"
"DB05015","DB08877","D003110"
"DB05015","DB00997","D004938"
"DB05015","DB00262","D001749"
"DB05015","DB12267","D016889"
"DB12483","DB14568","D005910"
"DB12483","DB09074","D001749"
"DB08916","DB12267","D005909"
"DB08916","DB14723","D005910"
"DB12483","DB01590","D001943"
"DB12267","DB12483","D005910"
"DB12483","DB14723","D005910"
"DB12483","DB08908","D002289"
"DB08916","DB09073","D004938"
"DB12483","DB09074","D016889"
"DB11901","DB12483","D001943"
"DB08916","DB12483","D004938"
"DB08916","DB12483","D005910"
"DB12483","DB08908","D000077195"
"DB08916","DB05015","D005910"
"DB05015","DB11963","D016889"
"DB08916","DB09073","D008545"
"DB12483","DB09074","D002294"
"DB05015","DB11652","D003110"
"DB05015","DB04868","D003110"
"DB14568","DB01030","D005909"
"DB12001","DB08916","D000077192"
"DB08916","DB09073","D005909"
"DB08916","DB05015","D000077192"
"DB12001","DB08916","D002289"
"DB09074","DB11942","D001943"
"DB08908","DB09074","D002289"
"DB12147","DB09074","D002289"
"DB08912","DB09074","D011471"
"DB09074","DB00367","D016889"
"DB09074","DB08877","D003110"
"DB09074","DB11942","D002294"
"DB01590","DB04868","D006528"
"DB01590","DB00367","D016889"
"DB01590","DB09074","D006528"
"DB01590","DB09074","D001749"
"DB01590","DB00367","D001943"
"DB15233","DB01590","D008545"
"DB01590","DB09074","D000077195"
"DB01590","DB01204","D002292"
"DB01590","DB09074","D001943"
"DB08912","DB01590","D002289"
"DB09074","DB00367","D001943"
"DB08912","DB09074","D001943"
"DB09074","DB08828","D016889"
"DB01590","DB09073","D001749"
"DB12147","DB01590","D002289"
"DB01590","DB04868","D001749"
"DB01590","DB14568","D011471"
"DB12147","DB01590","D001749"
"DB01590","DB14568","D001749"
"DB01590","DB01204","D006528"
"DB01590","DB06137","D001749"
"DB01590","DB09074","D008545"
"DB01590","DB09074","D002292"
"DB01254","DB01590","D008545"
"DB12267","DB01590","D008545"
"DB01590","DB09073","D000077195"
"DB05015","DB14545","D000077195"
"DB12483","DB09570","D016889"
"DB09074","DB14545","D002289"
"DB05015","DB14545","D002289"
"DB08828","DB14545","D004938"
"DB05015","DB14545","D002294"
"DB12483","DB09570","D004938"
"DB12267","DB09570","D005910"
"DB05015","DB14568","D004938"
"DB06809","DB09570","D016889"
"DB06809","DB00104","D004938"
"DB08828","DB14545","D000077195"
"DB08912","DB14545","D002289"
"DB04868","DB01262","D003110"
"DB09074","DB09073","D021441"
"DB09074","DB09073","D001749"
"DB09074","DB09073","D004938"
"DB12141","DB01262","D005910"
"DB08911","DB08828","D005909"
"DB01254","DB09074","D001943"
"DB05015","DB11942","D004938"
"DB12147","DB09074","D000077195"
"DB09074","DB09073","D012509"
"DB08865","DB08828","D000077192"
"DB08828","DB00367","D016889"
"DB00398","DB08828","D004938"
"DB08877","DB01262","D003110"
"DB12141","DB01262","D001749"
"DB00398","DB01262","D000077195"
"DB00398","DB01262","D002289"
"DB12267","DB01262","D008545"
"DB08877","DB01262","D004938"
"DB08899","DB08828","D016889"
"DB11967","DB09074","D001749"
"DB09074","DB09073","D000077192"
